worker_id,state,industry,gender,education_level,experience_years,actual_monthly_wage,minimum_wage,fair_wage_estimate,wage_gap,gap_percentage,is_underpaid,fair_wage_gap,fair_wage_gap_pct,gender_discriminated,severity_score,severity_band
208,Maharashtra,Agriculture,Male,Illiterate,8,10112,20400,7000,10288,50.43,1,-3112,-44.46,0,61.44232152287241,Critical (60+)
209,Rajasthan,Manufacturing,Female,5th Pass,23,10982,19500,9000,8518,43.68,1,-1982,-22.02,1,85.88015929520594,Critical (60+)
210,Jharkhand,Construction,Male,5th Pass,13,14814,17800,9000,2986,16.78,1,-5814,-64.6,0,31.8876404494382,High (30-60)
211,Odisha,Chemicals,Male,10th Pass,22,20207,17500,14000,-2707,-15.47,0,-6207,-44.34,0,0.0,
212,Punjab,Agriculture,Female,10th Pass,16,13169,18500,14000,5331,28.82,1,831,5.94,1,53.98177640189868,High (30-60)
213,Karnataka,Textiles,Female,12th Pass,13,19796,21600,18000,1804,8.35,1,-1796,-9.98,0,17.175925925925924,Low (10-30)
214,Haryana,Agriculture,Female,10th Pass,9,17013,20400,14000,3387,16.6,1,-3013,-21.52,0,31.801470588235293,High (30-60)
215,Assam,Retail,Male,5th Pass,6,12390,16800,9000,4410,26.25,1,-3390,-37.67,0,36.625,High (30-60)
216,Odisha,Food Processing,Female,10th Pass,0,11286,17500,14000,6214,35.51,1,2714,19.39,1,83.41698715812507,Critical (60+)
217,Assam,Construction,Male,12th Pass,18,23275,16800,18000,-6475,-38.54,0,-5275,-29.31,0,0.0,
218,Telangana,Small Manufacturing,Female,5th Pass,6,9519,19500,9000,9981,51.18,1,-519,-5.77,1,100.0,Critical (60+)
219,Jharkhand,Manufacturing,Male,12th Pass,6,21509,17800,18000,-3709,-20.84,0,-3509,-19.49,0,0.0,
220,Telangana,Textiles,Male,5th Pass,12,10992,19500,9000,8508,43.63,1,-1992,-22.13,0,50.315384615384616,High (30-60)
221,Madhya Pradesh,Agriculture,Male,Illiterate,21,12551,18000,7000,5449,30.27,1,-5551,-79.3,0,43.63611111111111,High (30-60)
222,West Bengal,Textiles,Male,5th Pass,0,8129,20400,9000,12271,60.15,1,871,9.68,0,69.69462544682403,Critical (60+)
223,Punjab,Silk,Female,10th Pass,8,12468,18500,14000,6032,32.61,1,1532,10.94,1,81.05893851639176,Critical (60+)
224,Maharashtra,Textiles,Female,10th Pass,13,17216,20400,14000,3184,15.61,1,-3216,-22.97,0,31.30392156862745,High (30-60)
225,Uttar Pradesh,Manufacturing,Male,12th Pass,9,16863,19500,18000,2637,13.52,1,1137,6.32,0,30.26153846153846,High (30-60)
226,Odisha,Retail,Male,10th Pass,5,17395,17500,14000,105,0.6,1,-3395,-24.25,0,13.3,Low (10-30)
227,West Bengal,Machinery,Female,10th Pass,11,14888,20400,14000,5512,27.02,1,-888,-6.34,1,51.80036322357178,High (30-60)
228,Jharkhand,Construction,Male,Illiterate,7,10679,17800,7000,7121,40.01,1,-3679,-52.56,0,56.98133111756107,High (30-60)
229,Uttar Pradesh,Agriculture,Female,Illiterate,23,11601,19500,7000,7899,40.51,1,-4601,-65.73,1,95.11598295045694,Critical (60+)
230,Gujarat,Agriculture,Female,10th Pass,18,13389,21600,14000,8211,38.01,1,611,4.36,1,61.84513115635009,Critical (60+)
231,Uttar Pradesh,Retail,Male,5th Pass,4,11702,19500,9000,7798,39.99,1,-2702,-30.02,0,48.4948717948718,High (30-60)
232,Tamil Nadu,Retail,Male,Diploma,19,29730,18000,22000,-11730,-65.17,0,-7730,-35.14,0,0.0,
233,Haryana,IT Services,Male,Post-Graduate,10,42540,20400,45000,-22140,-108.53,0,2460,5.47,0,0.0,
234,Punjab,Agriculture,Female,10th Pass,25,19428,18500,14000,-928,-5.02,0,-5428,-38.77,0,0.0,
235,Assam,Construction,Male,Diploma,9,25362,16800,22000,-8562,-50.96,0,-3362,-15.28,0,0.0,
236,Odisha,Machinery,Male,12th Pass,15,24008,17500,18000,-6508,-37.19,0,-6008,-33.38,0,0.0,
237,Rajasthan,Food Processing,Female,12th Pass,8,17648,19500,18000,1852,9.5,1,352,1.96,0,17.74871794871795,Low (10-30)
238,Maharashtra,Silk,Female,5th Pass,9,10722,20400,9000,9678,47.44,1,-1722,-19.13,1,87.17898192511926,Critical (60+)
239,Uttar Pradesh,Agriculture,Female,Illiterate,29,13982,19500,7000,5518,28.3,1,-6982,-99.74,1,53.06038654294784,High (30-60)
240,Haryana,Mining,Male,Diploma,18,27171,20400,22000,-6771,-33.19,0,-5171,-23.5,0,0.0,
241,Maharashtra,Mining,Male,10th Pass,18,20237,20400,14000,163,0.8,1,-6237,-44.55,0,13.39950980392157,Low (10-30)
242,Rajasthan,Metals,Male,12th Pass,32,22281,19500,18000,-2781,-14.26,0,-4281,-23.78,0,0.0,
243,Tamil Nadu,Construction,Male,10th Pass,8,13515,18000,14000,4485,24.92,1,485,3.46,0,35.958333333333336,High (30-60)
244,Jharkhand,Mining,Male,Illiterate,10,9027,17800,7000,8773,49.29,1,-2027,-28.96,0,53.14325842696629,High (30-60)
245,Uttar Pradesh,Leather,Female,12th Pass,14,20501,19500,18000,-1001,-5.13,0,-2501,-13.89,0,0.0,
246,Uttar Pradesh,Agriculture,Female,Illiterate,0,6381,19500,7000,13119,67.28,1,619,8.84,1,100.0,Critical (60+)
247,Tamil Nadu,Agriculture,Female,10th Pass,0,14103,18000,14000,3897,21.65,1,-103,-0.74,1,50.73317970209416,High (30-60)
248,Haryana,Chemicals,Female,12th Pass,15,20143,20400,18000,257,1.26,1,-2143,-11.91,0,13.629901960784313,Low (10-30)
249,Assam,IT Services,Male,Post-Graduate,3,47937,16800,45000,-31137,-185.34,0,-2937,-6.53,0,0.0,
250,Uttar Pradesh,Metals,Male,Diploma,7,21563,19500,22000,-2063,-10.58,0,437,1.99,0,0.0,
251,Rajasthan,Manufacturing,Male,12th Pass,6,20780,19500,18000,-1280,-6.56,0,-2780,-15.44,0,0.0,
252,Haryana,IT Services,Male,Diploma,7,27597,20400,22000,-7197,-35.28,0,-5597,-25.44,0,0.0,
253,Karnataka,Construction,Male,Illiterate,13,9731,21600,7000,11869,54.95,1,-2731,-39.01,0,63.103551918490226,Critical (60+)
254,Uttar Pradesh,IT Services,Male,Graduate,14,30935,19500,32000,-11435,-58.64,0,1065,3.33,0,0.0,
255,Chhattisgarh,Agriculture,Male,5th Pass,20,13644,22500,9000,8856,39.36,1,-4644,-51.6,0,48.18,High (30-60)
256,Maharashtra,Construction,Male,12th Pass,17,21467,20400,18000,-1067,-5.23,0,-3467,-19.26,0,0.0,
257,Karnataka,Mining,Male,Illiterate,12,12211,21600,7000,9389,43.47,1,-5211,-74.44,0,50.2337962962963,High (30-60)
258,Punjab,Agriculture,Female,Illiterate,0,6353,18500,7000,12147,65.66,1,647,9.24,1,100.0,Critical (60+)
259,Assam,Retail,Male,12th Pass,3,19370,16800,18000,-2570,-15.3,0,-1370,-7.61,0,0.0,
260,Assam,Textiles,Female,10th Pass,9,14398,16800,14000,2402,14.3,1,-398,-2.84,1,48.01080350471121,High (30-60)
261,Maharashtra,Agriculture,Female,10th Pass,24,21099,20400,14000,-699,-3.43,0,-7099,-50.71,0,0.0,
262,Karnataka,Agriculture,Male,Illiterate,20,15220,21600,7000,6380,29.54,1,-8220,-117.43,0,38.26851851851852,High (30-60)
263,Gujarat,Metals,Male,10th Pass,14,15489,21600,14000,6111,28.29,1,-1489,-10.64,0,37.64583333333333,High (30-60)
264,Madhya Pradesh,Chemicals,Female,Diploma,9,19341,18000,22000,-1341,-7.45,0,2659,12.09,0,0.0,
265,Karnataka,Mining,Male,Illiterate,0,6711,21600,7000,14889,68.93,1,289,4.13,0,62.96527777777778,Critical (60+)
266,Uttar Pradesh,IT Services,Male,Graduate,8,34358,19500,32000,-14858,-76.19,0,-2358,-7.37,0,0.0,
267,Assam,Machinery,Male,10th Pass,12,16759,16800,14000,41,0.24,1,-2759,-19.71,0,13.12202380952381,Low (10-30)
268,Telangana,Machinery,Male,Diploma,11,23323,19500,22000,-3823,-19.61,0,-1323,-6.01,0,0.0,
269,Maharashtra,Agriculture,Male,Illiterate,15,12148,20400,7000,8252,40.45,1,-5148,-73.54,0,48.725490196078425,High (30-60)
270,Madhya Pradesh,Textiles,Male,12th Pass,9,20592,18000,18000,-2592,-14.4,0,-2592,-14.4,0,0.0,
271,West Bengal,Food Processing,Male,5th Pass,2,9091,20400,9000,11309,55.44,1,-91,-1.01,0,56.21813725490196,High (30-60)
272,Maharashtra,Construction,Male,Illiterate,6,8974,20400,7000,11426,56.01,1,-1974,-28.2,0,77.92499665960565,Critical (60+)
273,Assam,Agriculture,Male,Illiterate,6,9295,16800,7000,7505,44.67,1,-2295,-32.79,0,60.48162419671954,Critical (60+)
274,Karnataka,IT Services,Female,Graduate,5,23478,21600,32000,-1878,-8.69,0,8522,26.63,0,0.0,
275,Rajasthan,Agriculture,Male,Illiterate,16,14082,19500,7000,5418,27.78,1,-7082,-101.17,0,37.392307692307696,High (30-60)
276,Karnataka,Textiles,Female,Illiterate,7,6500,21600,7000,15100,69.91,1,500,7.14,1,100.0,Critical (60+)
277,Chhattisgarh,Construction,Male,5th Pass,10,11070,22500,9000,11430,50.8,1,-2070,-23.0,0,60.10882777422877,Critical (60+)
278,West Bengal,Agriculture,Female,5th Pass,25,16193,20400,9000,4207,20.62,1,-7193,-79.92,0,33.81127450980392,High (30-60)
279,Uttar Pradesh,Manufacturing,Male,10th Pass,16,20825,19500,14000,-1325,-6.79,0,-6825,-48.75,0,0.0,
280,Maharashtra,Agriculture,Female,5th Pass,21,11755,20400,9000,8645,42.38,1,-2755,-30.61,1,95.21135735987782,Critical (60+)
281,Rajasthan,Textiles,Female,10th Pass,9,11979,19500,14000,7521,38.57,1,2021,14.44,1,83.22516874861336,Critical (60+)
282,Gujarat,Agriculture,Female,10th Pass,20,16920,21600,14000,4680,21.67,1,-2920,-20.86,0,34.333333333333336,High (30-60)
283,Tamil Nadu,Silk,Female,10th Pass,0,11706,18000,14000,6294,34.97,1,2294,16.39,1,82.70152112239037,Critical (60+)
284,Rajasthan,Small Manufacturing,Male,Diploma,0,20375,19500,22000,-875,-4.49,0,1625,7.39,0,0.0,
285,Chhattisgarh,Agriculture,Male,Illiterate,34,18296,22500,7000,4204,18.68,1,-11296,-161.37,0,32.84222222222222,High (30-60)
286,Telangana,Retail,Female,12th Pass,4,16440,19500,18000,3060,15.69,1,1560,8.67,0,31.346153846153847,High (30-60)
287,Tamil Nadu,Food Processing,Male,10th Pass,7,13338,18000,14000,4662,25.9,1,662,4.73,0,36.45,High (30-60)
288,Maharashtra,Services,Female,Diploma,10,19520,20400,22000,880,4.31,1,2480,11.27,0,15.156862745098039,Low (10-30)
289,Uttar Pradesh,Chemicals,Female,12th Pass,21,18713,19500,18000,787,4.04,1,-713,-3.96,0,15.017948717948718,Low (10-30)
290,Maharashtra,Construction,Male,Diploma,12,28356,20400,22000,-7956,-39.0,0,-6356,-28.89,0,0.0,
291,West Bengal,Agriculture,Female,Illiterate,26,13304,20400,7000,7096,34.78,1,-6304,-90.06,1,60.84685870005366,Critical (60+)
292,Gujarat,Construction,Male,Diploma,11,23203,21600,22000,-1603,-7.42,0,-1203,-5.47,0,0.0,
293,Assam,IT Services,Male,Graduate,8,29282,16800,32000,-12482,-74.3,0,2718,8.49,0,0.0,
294,Uttar Pradesh,Small Manufacturing,Female,5th Pass,15,11163,19500,9000,8337,42.75,1,-2163,-24.03,1,85.3981600084123,Critical (60+)
295,Uttar Pradesh,IT Services,Female,Post-Graduate,5,45642,19500,45000,-26142,-134.06,0,-642,-1.43,0,0.0,
296,Punjab,Manufacturing,Male,12th Pass,9,23569,18500,18000,-5069,-27.4,0,-5569,-30.94,0,0.0,
297,Jharkhand,Manufacturing,Male,12th Pass,15,24988,17800,18000,-7188,-40.38,0,-6988,-38.82,0,0.0,
298,Punjab,Textiles,Male,10th Pass,15,21736,18500,14000,-3236,-17.49,0,-7736,-55.26,0,0.0,
299,Maharashtra,Textiles,Male,Illiterate,6,8820,20400,7000,11580,56.76,1,-1820,-26.0,0,67.77023780386943,Critical (60+)
300,Madhya Pradesh,Food Processing,Male,10th Pass,14,18260,18000,14000,-260,-1.44,0,-4260,-30.43,0,0.0,
301,Uttar Pradesh,Agriculture,Male,10th Pass,26,18835,19500,14000,665,3.41,1,-4835,-34.54,0,14.705128205128204,Low (10-30)
302,Haryana,Construction,Male,Illiterate,12,12685,20400,7000,7715,37.82,1,-5685,-81.21,0,47.40931372549019,High (30-60)
303,Maharashtra,Agriculture,Female,10th Pass,30,20457,20400,14000,-57,-0.28,0,-6457,-46.12,0,0.0,
304,Tamil Nadu,Mining,Male,12th Pass,13,17565,18000,18000,435,2.42,1,435,2.42,0,14.208333333333334,Low (10-30)
305,Rajasthan,Construction,Male,10th Pass,7,14985,19500,14000,4515,23.15,1,-985,-7.04,0,35.07692307692308,High (30-60)
306,Tamil Nadu,Leather,Male,12th Pass,11,20177,18000,18000,-2177,-12.09,0,-2177,-12.09,0,0.0,
307,Uttar Pradesh,Food Processing,Male,Diploma,0,23721,19500,22000,-4221,-21.65,0,-1721,-7.82,0,0.0,
308,Maharashtra,IT Services,Male,Graduate,0,26790,20400,32000,-6390,-31.32,0,5210,16.28,0,0.0,
309,West Bengal,Agriculture,Female,5th Pass,28,15148,20400,9000,5252,25.75,1,-6148,-68.31,1,51.1361657337452,High (30-60)
310,West Bengal,Retail,Male,12th Pass,20,27120,20400,18000,-6720,-32.94,0,-9120,-50.67,0,0.0,
311,Haryana,Construction,Male,Illiterate,12,11823,20400,7000,8577,42.04,1,-4823,-68.9,0,49.52205882352941,High (30-60)
312,Gujarat,Agriculture,Female,Illiterate,23,11503,21600,7000,10097,46.75,1,-4503,-64.33,1,96.5407950426138,Critical (60+)
313,Maharashtra,Manufacturing,Male,12th Pass,3,19929,20400,18000,471,2.31,1,-1929,-10.72,0,14.154411764705882,Low (10-30)
314,Rajasthan,Construction,Male,5th Pass,19,14016,19500,9000,5484,28.12,1,-5016,-55.73,0,37.56153846153846,High (30-60)
315,West Bengal,IT Services,Male,Diploma,6,21883,20400,22000,-1483,-7.27,0,117,0.53,0,0.0,
316,Jharkhand,Manufacturing,Male,10th Pass,0,15914,17800,14000,1886,10.6,1,-1914,-13.67,0,28.797752808988765,Low (10-30)
317,Tamil Nadu,Chemicals,Male,12th Pass,11,20761,18000,18000,-2761,-15.34,0,-2761,-15.34,0,0.0,
318,Odisha,Food Processing,Male,5th Pass,22,13324,17500,9000,4176,23.86,1,-4324,-48.04,0,35.43142857142857,High (30-60)
319,Rajasthan,Retail,Female,Graduate,7,26222,19500,32000,-6722,-34.47,0,5778,18.06,0,0.0,
320,Karnataka,Small Manufacturing,Female,5th Pass,7,10413,21600,9000,11187,51.79,1,-1413,-15.7,1,100.0,Critical (60+)
321,Uttar Pradesh,Chemicals,Male,5th Pass,0,8450,19500,9000,11050,56.67,1,550,6.11,0,56.83333333333333,High (30-60)
322,Telangana,Construction,Male,10th Pass,13,18330,19500,14000,1170,6.0,1,-4330,-30.93,0,16.0,Low (10-30)
323,Jharkhand,Construction,Male,5th Pass,12,11078,17800,9000,6722,37.76,1,-2078,-23.09,0,55.75388014985874,High (30-60)
324,Gujarat,Agriculture,Male,Diploma,3,21521,21600,22000,79,0.37,1,479,2.18,0,13.18287037037037,Low (10-30)
325,Maharashtra,Textiles,Female,5th Pass,11,10552,20400,9000,9848,48.27,1,-1552,-17.24,1,87.62207305296198,Critical (60+)
326,Maharashtra,Machinery,Female,Diploma,21,26054,20400,22000,-5654,-27.72,0,-4054,-18.43,0,0.0,
327,Gujarat,Construction,Male,5th Pass,10,11819,21600,9000,9781,45.28,1,-2819,-31.32,0,51.1412037037037,High (30-60)
328,Uttar Pradesh,Retail,Female,12th Pass,13,18708,19500,18000,792,4.06,1,-708,-3.93,0,15.03076923076923,Low (10-30)
329,Rajasthan,Agriculture,Male,Illiterate,9,8399,19500,7000,11101,56.93,1,-1399,-19.99,0,65.61842654367783,Critical (60+)
330,Uttar Pradesh,Food Processing,Female,10th Pass,4,14872,19500,14000,4628,23.73,1,-872,-6.23,1,50.71966828780243,High (30-60)
331,Telangana,Machinery,Male,10th Pass,19,20004,19500,14000,-504,-2.58,0,-6004,-42.89,0,0.0,
332,Haryana,Construction,Male,10th Pass,7,15329,20400,14000,5071,24.86,1,-1329,-9.49,0,35.92892156862745,High (30-60)
333,Rajasthan,Services,Male,10th Pass,15,19074,19500,14000,426,2.18,1,-5074,-36.24,0,14.092307692307692,Low (10-30)
334,West Bengal,Chemicals,Male,10th Pass,6,16008,20400,14000,4392,21.53,1,-2008,-14.34,0,34.26470588235294,High (30-60)
335,Tamil Nadu,Retail,Male,12th Pass,5,17036,18000,18000,964,5.36,1,964,5.36,0,15.677777777777777,Low (10-30)
336,Telangana,Retail,Male,5th Pass,5,10984,19500,9000,8516,43.67,1,-1984,-22.04,0,50.33589743589744,High (30-60)
337,Maharashtra,Small Manufacturing,Male,12th Pass,8,24350,20400,18000,-3950,-19.36,0,-6350,-35.28,0,0.0,
338,Punjab,Retail,Male,5th Pass,10,11651,18500,9000,6849,37.02,1,-2651,-29.46,0,47.01081081081081,High (30-60)
339,Tamil Nadu,Construction,Male,10th Pass,11,14389,18000,14000,3611,20.06,1,-389,-2.78,0,33.53055555555555,High (30-60)
340,Odisha,Textiles,Male,12th Pass,12,21952,17500,18000,-4452,-25.44,0,-3952,-21.96,0,0.0,
341,Odisha,Leather,Male,5th Pass,0,8979,17500,9000,8521,48.69,1,21,0.23,0,52.84571428571429,High (30-60)
342,Madhya Pradesh,Silk,Female,Illiterate,5,8167,18000,7000,9833,54.63,1,-1167,-16.67,1,92.50390381057254,Critical (60+)
343,Maharashtra,Manufacturing,Male,5th Pass,24,17179,20400,9000,3221,15.79,1,-8179,-90.88,0,31.394607843137255,High (30-60)
344,West Bengal,Mining,Male,12th Pass,8,24309,20400,18000,-3909,-19.16,0,-6309,-35.05,0,0.0,
345,West Bengal,Textiles,Female,10th Pass,6,11683,20400,14000,8717,42.73,1,2317,16.55,1,84.6742138436083,Critical (60+)
346,Madhya Pradesh,Manufacturing,Female,Diploma,13,23273,18000,22000,-5273,-29.29,0,-1273,-5.79,0,0.0,
347,Chhattisgarh,Agriculture,Female,Illiterate,19,12397,22500,7000,10103,44.9,1,-5397,-77.1,1,84.23118862300872,Critical (60+)
348,Rajasthan,Chemicals,Male,12th Pass,13,25467,19500,18000,-5967,-30.6,0,-7467,-41.48,0,0.0,
349,Punjab,Agriculture,Male,Illiterate,24,14464,18500,7000,4036,21.82,1,-7464,-106.63,0,34.40810810810811,High (30-60)
350,Uttar Pradesh,Services,Female,5th Pass,8,7914,19500,9000,11586,59.42,1,1086,12.07,1,94.05018035533234,Critical (60+)
351,Odisha,Small Manufacturing,Male,5th Pass,12,13879,17500,9000,3621,20.69,1,-4879,-54.21,0,33.84571428571429,High (30-60)
352,Rajasthan,Construction,Male,Diploma,6,21941,19500,22000,-2441,-12.52,0,59,0.27,0,0.0,
353,Madhya Pradesh,Manufacturing,Female,Diploma,14,18675,18000,22000,-675,-3.75,0,3325,15.11,0,0.0,
354,Karnataka,Construction,Male,5th Pass,19,15278,21600,9000,6322,29.27,1,-6278,-69.76,0,38.13425925925926,High (30-60)
355,Uttar Pradesh,Leather,Female,10th Pass,14,17897,19500,14000,1603,8.22,1,-3897,-27.84,0,17.11025641025641,Low (10-30)
356,Tamil Nadu,Construction,Male,Illiterate,18,10091,18000,7000,7909,43.94,1,-3091,-44.16,0,59.000172936140544,High (30-60)
357,West Bengal,Services,Male,Graduate,2,27303,20400,32000,-6903,-33.84,0,4697,14.68,0,0.0,
358,Telangana,Retail,Male,Diploma,9,25409,19500,22000,-5909,-30.3,0,-3409,-15.5,0,0.0,
359,Gujarat,Agriculture,Male,Illiterate,19,14694,21600,7000,6906,31.97,1,-7694,-109.91,0,44.486111111111114,High (30-60)
360,Uttar Pradesh,IT Services,Male,Graduate,11,38161,19500,32000,-18661,-95.7,0,-6161,-19.25,0,0.0,
361,Karnataka,Agriculture,Female,Illiterate,34,17254,21600,7000,4346,20.12,1,-10254,-146.49,0,33.56018518518518,High (30-60)
362,West Bengal,Food Processing,Male,10th Pass,8,13585,20400,14000,6815,33.41,1,415,2.96,0,45.20343137254902,High (30-60)
363,Karnataka,Mining,Female,10th Pass,7,16266,21600,14000,5334,24.69,1,-2266,-16.19,0,35.84722222222222,High (30-60)
364,Uttar Pradesh,Agriculture,Male,Illiterate,8,8575,19500,7000,10925,56.03,1,-1575,-22.5,0,65.11100618470898,Critical (60+)
365,Karnataka,Agriculture,Female,Illiterate,12,10100,21600,7000,11500,53.24,1,-3100,-44.29,1,100.0,Critical (60+)
366,West Bengal,Agriculture,Male,Illiterate,8,9012,20400,7000,11388,55.82,1,-2012,-28.74,0,64.53074250700088,Critical (60+)
367,Maharashtra,IT Services,Male,Diploma,10,24935,20400,22000,-4535,-22.23,0,-2935,-13.34,0,0.0,
368,Chhattisgarh,Services,Female,5th Pass,9,9525,22500,9000,12975,57.67,1,-525,-5.83,1,91.3883255331256,Critical (60+)
369,Uttar Pradesh,Agriculture,Male,12th Pass,0,20331,19500,18000,-831,-4.26,0,-2331,-12.95,0,0.0,
370,Assam,Metals,Male,Illiterate,20,10665,16800,7000,6135,36.52,1,-3665,-52.36,0,46.75892857142857,High (30-60)
371,Karnataka,Construction,Male,10th Pass,6,15523,21600,14000,6077,28.13,1,-1523,-10.88,0,37.56712962962963,High (30-60)
372,Uttar Pradesh,Textiles,Male,10th Pass,3,12343,19500,14000,7157,36.7,1,1657,11.84,0,46.851282051282055,High (30-60)
373,Maharashtra,Mining,Male,Diploma,3,23757,20400,22000,-3357,-16.46,0,-1757,-7.99,0,0.0,
374,Maharashtra,Retail,Male,Graduate,16,42300,20400,32000,-21900,-107.35,0,-10300,-32.19,0,0.0,
375,Odisha,Textiles,Female,12th Pass,1,12516,17500,18000,4984,28.48,1,5484,30.47,1,74.96130261129659,Critical (60+)
376,Uttar Pradesh,Leather,Male,10th Pass,9,13652,19500,14000,5848,29.99,1,348,2.49,0,38.4948717948718,High (30-60)
377,Tamil Nadu,Agriculture,Male,Illiterate,23,14970,18000,7000,3030,16.83,1,-7970,-113.86,0,31.916666666666664,High (30-60)
378,Uttar Pradesh,Retail,Male,10th Pass,10,18965,19500,14000,535,2.74,1,-4965,-35.46,0,14.371794871794872,Low (10-30)
379,Uttar Pradesh,Chemicals,Male,Diploma,10,23188,19500,22000,-3688,-18.91,0,-1188,-5.4,0,0.0,
380,West Bengal,Mining,Male,10th Pass,16,20216,20400,14000,184,0.9,1,-6216,-44.4,0,13.450980392156863,Low (10-30)
381,Uttar Pradesh,Textiles,Female,10th Pass,7,11793,19500,14000,7707,39.52,1,2207,15.76,1,83.72048293283224,Critical (60+)
382,Maharashtra,Retail,Male,12th Pass,12,17899,20400,18000,2501,12.26,1,101,0.56,0,29.629901960784313,Low (10-30)
383,Uttar Pradesh,Leather,Male,10th Pass,1,17091,19500,14000,2409,12.35,1,-3091,-22.08,0,29.676923076923078,Low (10-30)
384,Haryana,Retail,Male,5th Pass,4,8272,20400,9000,12128,59.45,1,728,8.09,0,58.22549019607843,High (30-60)
385,Gujarat,Services,Female,12th Pass,8,14981,21600,18000,6619,30.64,1,3019,16.77,1,57.92271590011308,High (30-60)
386,Maharashtra,Food Processing,Female,10th Pass,7,15875,20400,14000,4525,22.18,1,-1875,-13.39,0,34.59068627450981,High (30-60)
387,Maharashtra,Services,Male,10th Pass,17,22797,20400,14000,-2397,-11.75,0,-8797,-62.84,0,0.0,
388,Uttar Pradesh,Services,Female,12th Pass,11,16949,19500,18000,2551,13.08,1,1051,5.84,0,30.04102564102564,High (30-60)
389,Gujarat,Textiles,Female,10th Pass,14,15101,21600,14000,6499,30.09,1,-1101,-7.86,1,57.62705645868819,High (30-60)
390,Uttar Pradesh,Manufacturing,Female,5th Pass,16,10990,19500,9000,8510,43.64,1,-1990,-22.11,1,85.85885545932555,Critical (60+)
391,Uttar Pradesh,Services,Female,12th Pass,1,15206,19500,18000,4294,22.02,1,2794,15.52,1,49.841241436995055,High (30-60)
392,West Bengal,Agriculture,Male,5th Pass,17,16244,20400,9000,4156,20.37,1,-7244,-80.49,0,33.68627450980392,High (30-60)
393,West Bengal,Agriculture,Female,5th Pass,10,10100,20400,9000,10300,50.49,1,-1100,-12.22,1,99.82770815268107,Critical (60+)
394,Gujarat,Manufacturing,Male,Graduate,11,38436,21600,32000,-16836,-77.94,0,-6436,-20.11,0,0.0,
395,Gujarat,Machinery,Male,5th Pass,14,12016,21600,9000,9584,44.37,1,-3016,-33.51,0,50.68518518518518,High (30-60)
396,Telangana,Services,Female,5th Pass,6,10946,19500,9000,8554,43.87,1,-1946,-21.62,1,85.97602655666766,Critical (60+)
397,Haryana,Machinery,Male,12th Pass,4,21210,20400,18000,-810,-3.97,0,-3210,-17.83,0,0.0,
398,Uttar Pradesh,Agriculture,Male,5th Pass,9,13410,19500,9000,6090,31.23,1,-4410,-49.0,0,44.11538461538461,High (30-60)
399,Assam,Agriculture,Male,10th Pass,20,17603,16800,14000,-803,-4.78,0,-3603,-25.74,0,0.0,
400,Maharashtra,Machinery,Male,12th Pass,12,24996,20400,18000,-4596,-22.53,0,-6996,-38.87,0,0.0,
401,Maharashtra,Small Manufacturing,Male,10th Pass,12,14214,20400,14000,6186,30.32,1,-214,-1.53,0,43.66176470588235,High (30-60)
